ONS Code,Region/Local Authority,Poor or defective road surface ,"Deposit on road (eg. oil, mud, chippings)",Slippery road (due to weather),Inadequate or masked signs or road markings,Defective traffic signals,"Traffic calming (eg. road humps, chicane)",Temporary road layout (eg. contraflow),"Road layout (eg. bend, hill, narrow road)",Animal or object in carriageway ,Slippery inspection cover or road marking,"Tyres illegal, defective or under inflated",Defective lights or indicators,Defective brakes,Defective steering or suspension,Defective or missing mirrors,Overloaded or poorly loaded vehicle or trailer,Disobeyed automatic traffic signal,Disobeyed 'Give Way' or 'Stop' sign or markings,Disobeyed double white lines,Disobeyed pedestrian crossing facility,Illegal turn or direction of travel,Exceeding speed limit,Travelling too fast for conditions,Following too close,Vehicle travelling along pavement,Cyclist entering road from pavement,Junction overshoot,Junction restart (moving off at junction),Poor turn or manoeuvre,Failed to signal or misleading signal,Driver/Rider failed to look properly,Driver/Rider failed to judge other person’s path or speed,"Too close to cyclist, horse rider or pedestrian",Sudden braking,Swerved,Loss of control,Driver/Rider impaired by alcohol,Driver/Rider impaired by drugs (illicit or medicinal),Fatigue,"Uncorrected, defective eyesight","Driver/Rider illness or disability, mental or physical",Not displaying lights at night or in poor visibility,Rider wearing dark clothing,Driver using mobile phone,Distraction in vehicle,Distraction outside vehicle,Aggressive driving,"Driver/Rider careless, reckless or in a hurry","Driver/Rider nervous, uncertain or panic",Driving too slow for conditions or slow veh (eg tractor),Learner or inexperienced driver/rider,Inexperience of driving on the left,Unfamiliar with model of vehicle,Stationary or parked vehicle(s),Vegetation,"Road layout (eg. bend, winding road, hill crest)","Buildings, road signs, street furniture",Dazzling headlights,Dazzling sun,"Rain, sleet, snow, or fog",Spray from other vehicles,"Visor or windscreen dirty, scratched or frosted etc.",Vehicle blind spot,Crossing road masked by stationary or parked vehicle,Pedestrian failed to look properly,Pedestrian failed to judge vehicle’s path or speed,Pedestrian wrong use of pedestrian crossing facility,Dangerous action in carriageway (eg. playing),Pedestrian impaired by alcohol,Pedestrian impaired by drugs (illicit or medicinal),"Pedestrian careless, reckless or in a hurry",Pedestrian wearing dark clothing at night,"Pedestrian disability or illness, mental or physical",Stolen vehicle,Vehicle in course of crime,Emergency vehicle on a call,Vehicle door opened or closed negligently,Other
E06000028,Bournemouth,0,3,21,3,1,0,0,5,0,0,0,2,4,0,0,0,8,16,0,1,3,15,20,24,1,2,8,0,40,5,129,53,4,10,3,16,16,6,1,0,4,4,6,1,5,1,6,26,4,0,6,0,0,12,1,0,0,0,16,6,0,0,5,1,27,11,3,2,7,0,5,5,3,0,1,2,1,10
E06000023,"Bristol, City of",4,3,41,4,0,2,4,25,6,0,4,3,12,3,0,1,15,18,2,4,8,58,44,37,4,10,22,10,105,20,308,122,25,38,24,57,21,5,5,1,9,9,11,1,17,8,30,94,11,0,23,2,6,53,1,7,5,3,15,16,1,2,12,32,87,35,8,6,17,1,25,9,5,9,9,7,10,94
E06000052,Cornwall,5,30,144,8,0,4,6,47,11,0,7,0,8,2,0,2,0,26,5,1,4,68,114,51,0,2,22,16,141,17,324,211,7,73,44,184,72,10,33,1,39,3,4,2,35,11,28,156,18,0,66,9,10,21,7,33,2,10,35,23,2,3,12,6,43,14,3,7,5,0,15,6,6,6,2,3,1,27
E10000008,Devon,13,51,181,3,1,4,2,79,26,1,22,5,19,7,0,3,10,13,6,3,8,93,169,79,1,5,17,16,178,16,423,261,12,99,84,232,92,19,44,3,50,1,3,3,61,23,32,210,35,1,93,11,16,27,6,35,1,10,50,21,7,4,11,10,58,18,5,1,12,2,23,9,3,6,6,4,2,44
E10000009,Dorset,5,13,76,4,2,0,3,27,27,0,1,0,2,4,0,2,4,21,2,1,3,38,86,54,2,5,6,2,88,12,224,134,9,40,25,64,38,12,10,0,35,3,3,3,25,11,7,47,6,1,23,1,2,14,2,7,1,2,30,8,0,0,6,2,13,9,2,3,3,0,10,3,1,0,2,4,1,26
E10000013,Gloucestershire,3,9,37,3,1,0,0,13,8,0,2,1,8,1,0,3,15,14,3,1,5,27,33,32,1,7,23,11,101,15,259,168,11,33,26,100,45,15,19,1,18,5,5,3,26,8,23,94,15,2,30,2,3,7,2,11,0,3,18,10,1,3,3,14,43,19,1,5,12,2,18,9,4,4,5,4,0,8
E06000053,Isles of Scilly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E06000024,North Somerset,3,3,27,1,0,0,1,13,2,0,1,1,1,0,0,0,1,6,1,0,2,21,29,21,1,0,7,5,28,3,94,53,7,17,15,36,22,4,3,1,7,2,1,2,8,3,11,37,8,0,18,1,4,10,0,10,0,0,17,8,3,0,5,3,10,2,2,0,2,0,4,3,1,0,0,0,0,2
E06000026,Plymouth,0,1,21,1,0,0,3,4,1,0,1,0,7,1,0,1,13,7,1,5,3,31,23,36,2,0,7,9,60,9,186,93,4,30,12,31,24,11,2,0,4,3,0,1,15,11,16,61,12,1,29,2,6,25,0,9,2,0,15,5,1,1,3,7,43,13,4,3,7,2,24,2,3,4,2,3,5,16
E06000029,Poole,2,0,17,0,0,2,0,4,0,0,3,0,1,1,0,0,6,5,0,4,2,11,16,21,0,4,2,0,41,3,111,38,1,7,1,15,9,4,1,0,6,1,2,1,4,1,3,20,1,0,10,0,2,2,1,0,0,2,10,1,0,1,2,1,9,2,1,1,1,1,0,0,1,2,0,0,0,4
E10000027,Somerset,12,18,99,9,0,1,6,40,9,0,7,0,7,1,0,0,4,21,6,4,10,34,60,44,1,7,23,20,111,16,238,132,11,57,53,129,30,10,20,1,22,2,2,3,22,15,18,73,13,1,50,4,9,18,7,16,3,7,28,19,2,1,14,14,32,16,5,7,6,0,8,8,1,1,1,2,0,11
E06000025,South Gloucestershire,2,1,21,0,0,1,1,15,2,0,4,0,2,0,0,0,5,8,0,1,0,20,23,27,2,0,6,6,30,5,125,61,5,21,14,25,13,6,6,0,9,1,5,1,10,4,6,34,9,2,10,4,1,14,3,8,0,1,14,7,3,0,8,6,10,2,2,3,2,0,3,2,0,1,3,1,0,6
E06000030,Swindon,0,1,31,1,1,3,0,9,4,1,2,0,3,0,0,0,11,63,0,4,3,25,53,48,1,15,7,17,113,6,248,109,8,17,7,83,17,6,7,1,14,4,5,1,19,2,14,103,12,0,13,1,6,16,1,6,1,1,7,13,3,0,3,9,34,1,6,1,6,0,22,2,0,1,6,6,1,1
E06000027,Torbay,2,3,13,0,0,1,1,4,0,2,1,0,3,0,0,0,5,5,0,1,0,16,17,12,0,0,6,4,20,6,80,38,4,11,5,25,16,2,2,0,11,1,0,2,9,5,8,36,3,0,8,1,3,6,0,5,0,1,10,3,2,0,3,1,26,7,3,0,3,0,8,1,1,0,5,4,0,12
E06000054,Wiltshire,8,24,107,7,0,3,0,106,34,0,7,3,7,7,0,6,7,106,6,4,1,39,189,100,6,6,13,45,287,17,458,205,20,51,40,317,67,9,24,0,49,7,9,5,38,20,13,222,17,1,41,8,9,19,8,38,4,3,37,18,0,6,7,5,35,11,0,4,6,2,22,7,6,4,4,3,3,10
W92000004,Wales,28,68,384,12,1,9,11,314,58,3,33,7,33,15,0,10,61,63,20,15,39,198,318,176,6,34,68,43,457,57,1424,886,51,190,200,815,235,68,82,22,117,9,19,20,125,67,149,543,63,0,206,11,42,84,11,66,11,8,154,77,6,8,32,83,311,73,26,44,61,12,124,33,17,24,15,9,14,112
W06000019,Blaenau Gwent,0,1,6,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,3,3,2,0,0,0,0,4,1,12,7,1,2,1,8,2,1,1,0,4,0,1,1,1,0,4,6,2,0,3,0,1,2,0,1,1,0,5,2,0,0,1,1,9,2,0,2,0,2,4,0,0,1,1,0,0,0
W06000013,Bridgend,2,3,22,1,0,1,0,2,2,0,2,0,4,0,0,1,2,1,0,0,0,8,15,11,0,2,2,5,19,0,69,50,3,12,9,42,10,2,6,0,8,0,0,2,11,6,5,28,8,0,14,0,1,6,0,3,0,1,7,4,1,0,5,9,19,1,1,5,2,0,5,1,0,2,0,1,1,9
W06000018,Caerphilly,0,1,20,0,0,0,0,5,0,1,2,1,1,0,0,0,3,1,0,0,1,11,11,6,1,0,2,0,9,2,42,28,1,6,7,24,9,3,0,0,3,2,1,1,5,1,9,26,5,0,6,0,3,3,0,3,1,0,5,3,0,0,2,3,13,4,3,1,1,0,2,2,1,0,2,0,0,1
W06000015,Cardiff,4,1,23,0,0,2,0,0,3,0,2,0,3,2,0,0,17,7,0,7,13,17,25,24,2,11,7,6,55,11,206,120,8,19,7,40,21,3,2,2,8,3,9,1,11,3,12,53,3,0,8,1,2,10,1,4,1,1,10,9,0,1,2,20,57,8,7,5,12,1,13,8,0,2,1,3,5,16
W06000010,Carmarthenshire,0,8,40,0,0,0,2,59,8,0,3,0,5,1,0,0,1,3,3,0,4,13,14,8,0,0,6,0,12,1,69,60,1,18,17,78,17,3,7,2,10,0,1,0,7,3,6,16,2,0,16,0,1,2,0,1,1,3,11,3,1,0,2,2,6,5,0,0,1,0,4,1,1,0,0,0,1,5
W06000008,Ceredigion,1,5,15,0,0,0,1,42,7,0,1,0,0,1,0,1,0,5,0,0,1,4,14,3,0,0,5,0,19,0,22,17,2,8,16,34,12,3,3,1,1,0,0,1,1,6,4,11,1,0,2,0,0,0,0,1,0,1,2,2,0,0,0,1,2,2,0,1,1,0,0,0,2,0,0,0,0,3
W06000003,Conwy,1,3,13,0,0,0,0,9,2,0,4,2,1,1,0,0,0,3,3,1,0,10,16,7,0,1,0,2,22,2,59,34,4,11,5,37,6,5,9,1,2,0,1,0,9,3,10,24,4,0,6,2,2,6,0,6,0,0,2,4,0,0,2,4,12,3,0,2,0,0,6,2,2,0,1,1,3,6
W06000004,Denbighshire,2,5,24,0,0,0,0,8,1,1,2,0,2,1,0,1,2,2,0,0,0,12,18,4,1,1,0,3,30,5,50,24,1,12,11,40,7,4,1,3,4,0,0,2,5,3,7,23,2,0,8,1,2,3,1,9,0,0,5,3,0,0,2,2,12,3,4,1,1,0,8,1,0,0,0,0,0,1
W06000005,Flintshire,3,1,14,2,0,0,0,8,1,0,5,0,0,1,0,0,2,5,0,1,0,7,11,13,1,1,7,1,28,2,74,38,4,7,5,31,9,6,2,1,7,0,0,1,7,4,6,25,6,0,15,0,3,8,0,3,1,0,7,3,0,1,1,3,8,0,1,2,2,0,6,1,0,3,1,0,0,2
W06000002,Gwynedd,2,5,23,0,0,0,1,8,1,0,0,1,1,2,0,1,1,2,1,0,2,10,24,7,0,1,0,2,35,2,46,31,3,6,7,46,11,2,10,2,4,1,1,0,3,3,12,33,1,0,11,1,3,3,0,3,0,0,7,4,0,0,1,3,9,1,1,1,2,2,4,0,0,1,0,0,1,3
W06000001,Isle of Anglesey,2,1,10,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,4,1,0,2,7,4,0,0,1,1,9,1,19,11,2,1,5,18,4,1,0,0,4,0,0,1,2,0,7,9,1,0,6,0,5,2,2,4,0,0,2,1,0,0,1,2,3,1,0,1,2,0,0,1,0,0,0,0,0,1
W06000024,Merthyr Tydfil,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,4,0,0,2,0,1,1,29,17,0,2,4,11,4,3,0,1,1,0,0,3,4,1,5,10,1,0,2,0,0,1,0,2,0,0,3,1,0,0,1,1,8,2,0,3,3,0,4,0,1,0,2,0,1,2
W06000021,Monmouthshire,0,2,5,0,0,0,0,4,0,0,1,1,1,0,0,0,0,1,0,0,0,7,5,6,0,0,1,0,23,1,27,22,0,8,8,18,4,1,1,0,4,0,0,2,4,0,2,15,1,0,6,1,0,0,1,1,0,0,3,2,0,0,1,0,2,1,0,1,2,0,2,0,0,0,0,0,0,1
W06000012,Neath Port Talbot,0,1,18,0,0,1,0,0,6,0,2,0,0,0,0,0,3,3,0,1,0,8,12,8,0,2,2,5,20,3,78,47,1,7,6,39,16,6,5,1,5,0,0,1,2,1,5,33,2,0,9,1,2,4,1,0,0,0,11,8,1,0,1,1,10,2,0,3,6,2,2,1,3,2,0,0,0,3
W06000022,Newport,0,0,5,1,1,0,0,2,1,0,1,0,0,0,0,1,5,5,0,1,4,14,7,13,1,0,3,6,17,1,81,46,2,8,4,10,7,3,3,3,3,0,1,1,5,2,8,31,2,0,8,2,1,3,0,3,0,0,5,3,0,2,1,7,21,7,1,0,1,1,16,2,0,0,1,1,0,0
W06000009,Pembrokeshire,0,9,24,1,0,2,0,50,4,0,2,0,2,1,0,1,0,0,1,0,2,7,18,5,0,0,3,1,13,3,43,35,1,8,18,53,10,0,1,1,7,0,0,0,11,9,2,8,4,0,8,0,2,2,0,2,0,0,3,2,0,0,0,3,8,2,0,1,0,0,6,0,0,0,0,0,0,7
W06000023,Powys,2,12,33,0,0,0,0,90,12,0,3,1,1,1,0,1,0,3,4,0,6,13,33,9,0,0,2,1,21,4,78,68,3,13,25,111,15,2,14,3,6,0,0,0,8,5,7,33,6,0,16,0,6,3,1,2,3,1,15,3,0,0,1,2,7,2,1,0,1,0,1,0,1,0,1,0,1,11
W06000016,"Rhondda, Cynon, Taff",4,1,20,1,0,1,1,7,6,0,0,0,3,4,0,1,6,1,0,1,0,16,26,11,0,2,5,2,23,5,118,63,4,12,14,57,27,5,5,0,13,1,1,1,8,5,9,46,8,0,8,1,1,8,2,7,0,0,17,5,0,1,1,4,31,6,2,4,6,1,9,4,3,3,1,2,1,12
W06000011,Swansea,0,2,18,3,0,0,1,5,3,0,0,0,4,0,0,1,12,8,0,1,1,19,24,12,0,9,9,3,38,5,173,78,3,11,10,50,22,5,7,0,10,0,0,2,11,6,6,56,1,0,30,1,4,10,0,7,0,0,11,6,0,0,2,8,43,10,2,4,13,2,15,1,0,5,1,0,0,15
W06000020,The Vale of Glamorgan,2,0,10,0,0,0,1,2,0,0,0,0,1,0,0,0,1,4,0,1,0,6,7,5,0,1,4,1,13,3,28,26,1,6,5,13,4,3,2,0,4,1,0,0,1,0,8,13,2,0,4,0,1,1,0,0,1,0,5,0,1,1,1,4,9,4,1,2,3,1,4,2,0,1,1,0,0,1
W06000014,Torfaen,1,5,25,2,0,0,1,4,0,1,1,0,0,0,0,0,2,5,1,0,1,3,14,7,0,1,4,3,17,4,55,30,2,8,11,25,7,5,1,1,5,0,2,0,4,5,5,23,1,0,8,0,0,3,1,2,0,1,13,7,2,1,0,3,11,3,0,2,0,0,4,3,1,1,2,1,0,10
W06000006,Wrexham,2,1,14,1,0,2,1,3,0,0,2,1,1,0,0,1,1,2,3,0,3,5,11,7,0,2,3,1,29,0,46,34,4,5,5,30,11,2,2,0,4,1,1,0,5,1,10,21,0,0,12,0,2,4,1,2,2,0,5,2,0,1,4,0,11,4,2,3,2,0,9,3,2,3,0,0,0,3
S92000003,Scotland,51,119,727,37,9,9,32,252,82,8,46,6,39,18,0,14,96,186,15,28,47,291,510,340,13,33,154,41,803,75,2337,1336,104,322,265,1075,269,71,106,17,152,18,29,17,163,91,149,1124,92,5,239,56,50,169,19,92,11,20,224,125,7,12,53,178,669,168,86,82,148,24,257,81,36,42,17,20,18,140
S12000033,Aberdeen City,1,2,14,1,0,1,2,1,1,0,0,0,1,0,0,0,4,5,0,2,0,15,14,9,0,1,3,1,16,2,50,30,3,11,2,21,4,1,2,0,4,0,1,0,3,1,6,24,5,0,3,0,3,9,1,2,2,1,9,4,1,1,2,7,27,5,4,2,4,1,10,3,2,2,2,2,0,4
S12000034,Aberdeenshire,4,9,68,1,0,0,0,26,8,0,5,1,1,0,0,1,2,6,2,0,0,20,56,10,0,0,5,8,30,5,98,59,2,23,23,92,13,4,10,1,10,2,0,2,12,7,7,56,5,0,19,3,1,3,2,9,0,1,7,8,0,1,2,2,15,5,2,2,1,0,2,3,2,0,0,0,1,3
S12000041,Angus,2,6,18,0,0,0,0,10,7,0,2,0,3,1,0,0,0,8,1,0,0,9,10,4,0,0,4,0,19,0,26,15,2,7,12,38,3,0,4,0,4,0,0,1,4,5,4,13,2,0,7,1,1,1,0,4,0,0,4,2,0,0,2,1,7,2,0,0,3,0,2,0,2,1,1,0,0,0
S12000035,Argyll & Bute,11,8,44,1,0,0,4,24,7,0,1,0,1,3,0,1,0,3,1,0,0,6,25,14,0,0,2,1,28,3,44,28,2,15,10,48,8,1,4,2,5,1,0,0,2,2,2,26,0,0,6,6,4,0,1,3,0,0,7,4,0,0,1,1,3,3,0,2,0,0,4,1,1,1,0,0,0,3
S12000036,Clackmannanshire,2,4,18,1,0,1,3,6,2,1,2,1,6,1,0,1,11,13,0,3,6,9,4,13,0,3,13,4,88,7,382,228,39,32,4,74,19,2,2,1,12,2,6,1,12,7,13,216,2,1,8,2,2,20,0,2,0,1,10,8,0,0,10,21,111,22,12,9,19,3,73,2,5,3,2,4,8,27
S12000005,Dumfries & Galloway,0,1,8,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,4,0,5,6,3,0,3,3,0,2,0,14,4,0,3,1,7,5,0,1,0,2,1,0,0,2,0,2,3,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,3,1,0,1,1,0,2,0,0,0,0,0,0,2
S12000013,Dundee City,0,1,7,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,3,2,0,1,1,8,3,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
S12000006,East Ayrshire,1,4,22,0,0,0,0,3,1,0,2,1,2,2,0,1,1,2,0,0,1,7,20,7,0,1,6,2,24,4,63,33,2,9,13,46,7,3,13,0,5,0,0,1,8,3,3,29,3,0,6,2,0,1,0,3,0,1,5,4,0,1,2,1,8,2,1,0,1,0,2,0,0,0,0,0,1,3
S12000042,East Dunbartonshire,0,0,4,0,0,0,0,3,0,0,1,0,1,0,0,1,4,11,0,0,0,2,5,6,2,0,4,1,22,1,54,25,3,3,0,11,4,3,1,1,4,2,0,0,4,1,1,15,1,0,2,2,1,7,0,2,0,0,5,2,0,0,0,8,29,11,2,3,6,1,12,3,0,0,0,0,0,0
S12000008,East Lothian,1,3,25,0,0,0,1,4,1,0,2,0,1,0,0,0,5,4,1,0,0,8,21,15,0,0,7,0,18,3,59,31,0,10,15,43,11,2,1,0,7,0,0,1,7,3,5,37,4,0,8,0,0,3,0,3,0,0,9,3,1,0,0,0,6,0,0,3,0,1,2,1,0,2,1,0,0,1
S12000045,East Renfrewshire,1,1,6,1,0,0,0,8,1,0,0,0,0,0,0,0,1,2,0,0,0,3,5,6,0,0,4,0,13,1,39,15,0,4,7,9,5,1,1,0,3,0,0,0,1,1,3,14,1,0,3,0,0,2,1,3,0,0,2,6,1,0,0,1,9,3,1,1,1,0,2,1,0,1,0,0,1,2
S12000010,"Edinburgh, City of",0,2,7,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,4,30,20,0,4,1,17,4,1,2,1,3,0,0,1,2,1,0,16,2,0,1,0,2,0,0,0,1,0,6,2,0,0,1,1,8,0,1,0,2,1,2,0,0,0,0,0,1,2
S12000011,Falkirk,2,0,5,2,0,1,0,3,0,0,0,0,1,2,0,1,1,0,0,0,0,5,5,5,0,0,1,0,6,2,23,19,1,3,6,9,1,0,0,1,1,1,0,0,0,1,2,11,1,0,5,0,2,1,0,1,1,0,1,2,0,0,1,3,8,3,1,0,0,0,3,0,0,1,0,0,1,4
S12000014,Fife,1,5,26,1,1,1,0,4,4,0,2,0,1,0,0,0,5,6,0,1,1,10,14,11,0,2,0,0,28,2,54,19,1,3,5,23,10,0,1,0,1,0,0,0,5,0,2,22,2,0,3,0,1,3,1,0,0,0,7,4,0,0,0,3,13,0,1,0,2,0,3,1,2,0,1,1,0,8
S12000015,Glasgow City,2,4,45,1,0,0,4,4,3,1,3,1,1,0,0,2,4,11,2,4,4,12,38,17,0,3,4,12,51,8,123,115,5,18,18,48,13,8,12,3,10,1,4,1,11,4,8,60,7,1,7,5,3,15,1,5,0,2,14,5,0,1,2,14,31,4,4,6,4,2,10,7,3,0,2,2,1,4
S12000046,Highland,1,5,51,6,0,1,2,19,3,0,2,0,5,4,0,1,36,43,0,6,9,54,67,76,3,7,40,2,135,13,388,187,12,48,29,84,33,13,5,2,15,3,10,0,26,13,31,149,7,2,37,3,4,45,0,11,4,2,24,16,1,3,13,51,165,43,26,18,44,6,59,23,7,14,4,4,2,21
S12000017,Inverclyde,3,11,64,2,1,0,0,28,10,2,3,0,0,0,0,1,1,4,1,0,7,12,25,12,2,6,3,1,54,7,85,56,5,21,22,79,12,0,13,1,10,1,0,1,6,6,6,44,5,0,11,16,2,4,5,8,0,2,13,13,0,1,2,2,19,3,3,6,5,2,8,3,0,1,0,0,1,4
S12000018,Midlothian,1,4,16,5,0,0,0,4,2,0,1,0,0,0,0,0,1,7,0,0,2,9,6,4,2,0,2,0,13,0,33,17,0,4,4,11,5,2,2,1,0,0,1,0,1,2,1,18,2,0,8,0,0,2,0,3,1,0,5,3,0,1,1,4,14,4,1,0,4,0,3,2,0,2,0,1,0,4
S12000019,Moray,1,3,18,0,0,0,0,0,1,0,1,0,2,0,0,0,1,3,1,0,0,3,2,0,1,0,0,0,9,0,24,22,2,3,1,21,6,2,1,0,4,0,0,0,1,1,3,14,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,3,6,0,2,1,0,0,2,0,0,3,1,0,0,0
S12000020,Na h-Eileanan an Iar (Western Isles),0,2,13,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,1,2,11,5,0,1,0,3,8,0,17,15,1,4,7,16,4,1,1,0,2,1,0,0,2,0,1,14,0,0,2,1,2,1,1,3,0,0,2,3,0,0,0,0,4,0,0,1,2,0,2,1,1,0,0,0,0,0
S12000021,North Ayrshire,3,8,26,1,0,0,0,7,0,0,2,0,2,0,0,0,0,6,0,0,1,5,15,10,0,0,8,0,15,1,54,31,1,10,6,26,5,3,3,0,2,0,1,0,3,3,4,30,2,0,5,0,0,1,1,0,0,0,4,0,0,0,0,1,9,2,0,1,6,0,3,2,3,1,0,0,0,6
S12000044,North Lanarkshire,2,4,33,4,2,0,6,12,2,0,5,0,3,0,0,0,4,15,0,1,1,29,39,28,1,2,9,0,48,3,151,91,3,16,14,55,20,4,4,0,10,2,1,2,9,7,10,60,11,0,25,2,1,20,2,4,0,2,21,8,0,0,1,16,46,13,3,5,9,1,5,7,0,2,0,1,0,6
S12000023,Orkney Islands,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,6,2,1,0,1,6,2,0,0,0,1,0,1,1,1,0,0,1,0,0,2,0,0,1,0,1,0,0,1,2,0,0,0,1,4,0,0,1,1,0,2,3,0,0,0,0,0,1
S12000024,Perth and Kinross,0,3,19,0,0,0,1,14,4,1,2,0,1,0,0,1,2,5,0,1,3,12,20,9,0,0,3,0,19,0,49,29,2,9,12,38,4,1,6,0,5,0,0,1,3,4,2,12,2,0,10,2,3,1,0,5,0,0,7,4,1,0,1,1,11,7,0,1,3,0,3,0,1,1,0,1,0,2
S12000038,Renfrewshire,1,0,28,3,0,0,2,7,3,0,0,1,0,0,0,0,3,4,1,3,0,8,13,20,0,0,3,1,28,4,95,36,3,18,9,33,7,3,1,1,10,0,0,0,8,2,7,46,2,0,8,0,4,8,0,4,0,2,9,2,0,0,0,9,30,12,6,3,8,4,7,0,1,0,1,1,0,4
S12000026,Scottish Borders,5,8,14,0,0,0,1,8,3,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,12,0,20,21,1,4,2,51,6,1,3,1,2,0,0,1,4,2,3,12,1,0,3,1,1,0,0,0,1,1,8,3,0,0,0,3,3,0,1,0,1,0,1,0,0,0,0,1,0,2
S12000027,Shetland Islands,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,3,3,1,0,0,2,2,2,0,6,3,0,1,2,6,4,0,0,0,0,1,0,0,0,1,1,11,0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0,0,3
S12000028,South Ayrshire,2,4,27,1,1,2,0,7,0,0,1,0,0,1,0,0,2,4,1,0,0,5,20,11,0,0,1,0,20,1,70,32,5,8,5,35,9,3,3,0,4,0,0,1,8,1,2,26,4,0,9,3,0,3,0,1,0,2,9,2,0,0,3,1,9,5,1,3,3,0,1,3,3,1,1,0,1,5
S12000029,South Lanarkshire,3,10,51,4,3,1,4,22,7,1,5,0,2,1,0,1,4,11,3,1,4,21,37,30,1,2,19,0,43,2,126,55,5,13,17,62,17,2,6,0,5,0,2,1,12,4,14,65,14,0,12,0,3,7,1,6,1,2,16,7,1,1,4,8,46,14,8,12,12,2,16,8,2,3,0,0,0,12
S12000030,Stirling,0,3,17,2,0,0,1,10,4,1,0,0,1,1,0,2,0,5,1,0,2,5,15,11,0,0,3,0,18,1,45,23,1,6,4,21,5,2,3,0,2,0,0,1,1,0,1,14,3,0,7,3,1,4,1,4,0,1,10,1,0,1,1,1,3,0,4,0,1,0,3,2,0,0,0,0,0,4
S12000039,West Dunbartonshire,1,1,9,0,1,0,0,6,0,0,0,0,0,2,0,0,3,2,0,1,1,2,8,3,0,1,0,0,18,0,44,21,1,6,8,13,5,1,0,1,4,0,2,0,2,7,1,19,1,0,4,1,1,4,0,1,0,0,4,4,1,0,0,5,13,2,0,0,0,0,5,3,0,1,0,1,0,0
S12000040,West Lothian,0,2,18,0,0,1,1,1,5,0,1,0,1,0,0,0,1,1,0,0,1,3,1,0,1,0,2,1,16,1,62,52,1,5,4,24,15,7,1,0,5,0,0,0,3,2,3,44,2,1,9,2,6,2,1,0,0,0,4,1,0,0,1,9,8,1,2,1,5,0,8,2,0,0,1,1,0,1
K03000001,Great Britain2,598,1166,7327,366,134,119,265,2468,900,44,550,150,646,238,11,155,1742,3173,208,488,719,5102,6468,6040,235,731,2290,1427,15560,2043,42189,21211,1885,6264,3459,12151,4499,1054,1645,193,2240,361,490,478,2886,1478,3317,17845,1753,93,3932,373,695,3237,307,1101,212,283,2675,1470,146,179,1250,2192,8687,2785,996,793,1393,178,4074,728,445,621,631,462,462,2447
