ONS Code,Region/Local Authority,Poor or defective road surface ,"Deposit on road (eg. oil, mud, chippings)",Slippery road (due to weather),Inadequate or masked signs or road markings,Defective traffic signals,"Traffic calming (eg. road humps, chicane)",Temporary road layout (eg. contraflow),"Road layout (eg. bend, hill, narrow road)",Animal or object in carriageway ,Slippery inspection cover or road marking,"Tyres illegal, defective or under inflated",Defective lights or indicators,Defective brakes,Defective steering or suspension,Defective or missing mirrors,Overloaded or poorly loaded vehicle or trailer,Disobeyed automatic traffic signal,Disobeyed 'Give Way' or 'Stop' sign or markings,Disobeyed double white lines,Disobeyed pedestrian crossing facility,Illegal turn or direction of travel,Exceeding speed limit,Travelling too fast for conditions,Following too close,Vehicle travelling along pavement,Cyclist entering road from pavement,Junction overshoot,Junction restart (moving off at junction),Poor turn or manoeuvre,Failed to signal or misleading signal,Driver/Rider failed to look properly,Driver/Rider failed to judge other person’s path or speed,"Too close to cyclist, horse rider or pedestrian",Sudden braking,Swerved,Loss of control,Driver/Rider impaired by alcohol,Driver/Rider impaired by drugs (illicit or medicinal),Fatigue,"Uncorrected, defective eyesight","Driver/Rider illness or disability, mental or physical",Not displaying lights at night or in poor visibility,Rider wearing dark clothing,Driver using mobile phone,Distraction in vehicle,Distraction outside vehicle,Aggressive driving,"Driver/Rider careless, reckless or in a hurry","Driver/Rider nervous, uncertain or panic",Driving too slow for conditions or slow veh (eg tractor),Learner or inexperienced driver/rider,Inexperience of driving on the left,Unfamiliar with model of vehicle,Stationary or parked vehicle(s),Vegetation,"Road layout (eg. bend, winding road, hill crest)","Buildings, road signs, street furniture",Dazzling headlights,Dazzling sun,"Rain, sleet, snow, or fog",Spray from other vehicles,"Visor or windscreen dirty, scratched or frosted etc.",Vehicle blind spot,Crossing road masked by stationary or parked vehicle,Pedestrian failed to look properly,Pedestrian failed to judge vehicle’s path or speed,Pedestrian wrong use of pedestrian crossing facility,Dangerous action in carriageway (eg. playing),Pedestrian impaired by alcohol,Pedestrian impaired by drugs (illicit or medicinal),"Pedestrian careless, reckless or in a hurry",Pedestrian wearing dark clothing at night,"Pedestrian disability or illness, mental or physical",Stolen vehicle,Vehicle in course of crime,Emergency vehicle on a call,Vehicle door opened or closed negligently,Other
E06000028,Bournemouth,0,1,24,2,0,0,0,2,5,0,0,3,5,0,0,0,10,10,0,1,2,9,10,7,2,13,8,10,40,8,154,57,7,12,8,21,10,0,1,3,12,4,7,0,5,5,6,26,3,0,13,1,1,15,0,1,1,0,5,4,0,1,2,6,44,6,6,4,19,1,9,0,1,2,1,2,4,9
E06000023,"Bristol, City of",5,6,63,7,0,1,1,23,2,0,5,1,8,2,0,1,12,10,2,3,6,31,36,35,0,9,19,19,111,23,257,123,16,44,23,47,32,6,7,1,7,5,14,1,17,10,12,81,12,2,25,4,0,37,3,14,4,2,18,14,1,2,10,23,71,27,12,5,26,3,33,7,4,4,3,3,5,3
E06000052,Cornwall,8,47,160,8,1,0,4,51,16,0,19,4,10,5,0,2,2,23,3,0,9,64,155,71,1,1,30,26,183,21,366,211,18,99,60,235,75,9,28,6,28,5,2,5,43,20,39,154,27,4,74,5,12,25,13,48,3,8,40,44,2,0,12,9,63,20,1,9,14,1,15,9,7,6,3,5,2,38
E10000008,Devon,17,64,185,10,6,3,5,66,30,0,13,1,16,6,0,2,21,37,5,8,6,83,236,104,1,4,35,17,231,26,489,301,17,156,81,305,89,10,43,7,45,7,6,6,58,23,47,209,41,4,104,8,19,33,11,35,4,7,49,28,8,3,16,22,80,14,5,12,22,4,27,7,8,4,2,5,0,61
E10000009,Dorset,6,21,86,2,0,4,3,26,19,0,7,0,4,1,0,2,16,17,3,1,6,21,45,30,1,4,19,15,96,16,248,128,11,51,31,123,37,5,13,2,20,3,5,6,24,11,13,53,7,1,37,1,2,16,5,14,3,5,18,13,0,3,7,12,44,2,1,7,9,0,18,2,2,0,4,10,3,18
E10000013,Gloucestershire,7,13,64,2,0,1,2,16,23,0,5,1,8,1,1,4,14,16,1,2,2,43,60,59,2,11,36,8,130,21,355,194,13,49,30,130,50,5,19,2,20,0,3,5,22,15,34,138,11,1,42,3,5,13,4,10,4,3,32,23,1,3,7,12,54,14,2,1,11,2,14,5,4,4,4,4,2,8
E06000053,Isles of Scilly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E06000024,North Somerset,1,1,26,2,0,0,1,9,2,0,1,0,2,0,0,0,3,4,0,1,2,12,15,14,1,2,0,2,32,3,74,42,6,15,8,31,7,2,4,0,7,3,3,1,10,6,5,19,4,0,4,0,1,9,2,5,0,1,10,10,1,0,3,5,16,3,0,3,3,0,10,1,1,0,0,1,0,8
E06000026,Plymouth,3,5,23,1,4,0,1,2,5,0,4,1,10,3,0,1,11,12,0,2,2,27,43,35,3,1,8,10,63,9,201,93,10,29,17,42,14,3,5,2,5,0,0,0,19,9,13,50,13,1,32,0,8,25,1,1,2,0,15,6,1,2,12,15,67,23,6,7,10,4,31,2,2,1,1,1,2,14
E06000029,Poole,3,2,16,1,0,0,0,2,1,0,1,1,2,1,0,0,6,11,0,1,1,6,10,8,0,4,5,7,34,10,119,41,1,11,3,27,21,1,1,4,12,2,1,2,5,5,5,24,5,1,18,1,3,6,0,1,1,0,6,2,0,0,0,3,20,3,5,1,1,0,6,0,0,0,1,2,0,9
E10000027,Somerset,6,16,102,6,0,1,1,25,13,0,2,1,4,3,0,0,6,17,3,2,2,38,60,26,1,7,19,7,82,11,296,129,14,70,28,161,48,6,17,1,17,3,6,2,22,7,14,61,7,2,39,1,5,12,10,15,1,4,27,15,1,2,5,6,34,10,5,3,11,6,5,6,4,1,3,1,1,10
E06000025,South Gloucestershire,4,4,15,3,0,0,2,10,3,0,1,2,3,1,0,4,2,5,0,1,2,12,14,14,0,3,6,5,28,3,113,64,7,15,4,28,12,0,6,3,10,0,0,0,12,5,5,32,7,0,11,1,1,6,1,5,0,0,9,9,2,0,6,4,19,3,2,1,4,1,6,3,1,0,0,2,1,4
E06000030,Swindon,0,0,29,3,1,2,1,1,5,0,3,2,5,1,0,0,17,43,0,5,6,31,31,38,3,15,9,4,102,11,190,89,7,20,11,66,21,3,3,1,9,2,2,2,13,5,11,80,7,1,28,4,7,12,1,2,3,0,12,9,0,1,2,9,28,9,4,2,9,0,15,3,3,1,2,2,2,3
E06000027,Torbay,0,3,17,1,0,1,0,7,3,0,1,0,4,0,0,0,4,2,0,3,1,14,25,12,0,1,8,3,33,7,96,57,6,18,12,23,14,0,6,3,8,0,0,1,8,7,7,34,7,1,15,1,2,15,0,4,1,0,6,11,0,1,0,9,31,10,1,3,5,2,7,6,3,3,1,2,0,6
E06000054,Wiltshire,3,21,126,3,0,2,0,29,26,0,9,3,1,7,0,5,5,77,7,4,8,48,133,53,6,4,15,20,234,18,374,209,26,37,50,286,45,5,35,5,42,2,4,2,41,27,21,184,19,3,62,8,11,15,4,22,10,12,36,19,3,3,6,17,39,14,2,5,3,0,26,4,5,1,0,0,4,10
W92000004,Wales,46,78,522,13,4,10,18,404,80,0,51,8,35,13,1,12,60,87,21,12,20,205,447,272,8,24,125,82,598,74,1748,1050,79,365,237,956,266,40,97,16,96,21,18,13,122,67,151,633,95,12,236,9,41,102,17,102,16,21,137,138,18,2,48,110,392,113,32,62,109,13,134,62,20,28,8,15,15,193
W06000019,Blaenau Gwent,2,1,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2,0,2,3,1,0,0,0,1,1,7,4,23,17,1,7,2,8,2,0,1,1,0,1,0,0,1,1,2,4,2,0,5,0,2,2,0,0,0,0,2,4,2,0,0,1,8,3,0,4,1,0,4,0,0,0,0,0,0,0
W06000013,Bridgend,3,0,20,1,0,3,0,4,2,0,2,0,1,0,0,0,0,0,0,2,2,12,18,9,0,2,4,8,26,2,65,43,4,10,5,22,14,5,6,0,3,2,1,1,3,3,4,28,6,1,6,0,2,7,0,1,0,0,14,7,0,0,2,4,26,4,1,1,5,0,5,1,3,2,0,0,1,7
W06000018,Caerphilly,0,4,16,0,0,1,1,9,2,0,0,0,1,0,0,1,0,2,0,0,1,3,6,4,0,0,5,1,9,2,42,21,0,8,8,19,6,3,1,1,0,1,1,0,3,1,8,19,5,0,2,0,0,7,0,3,1,0,4,5,1,0,2,7,12,3,0,5,5,2,10,1,1,3,1,0,0,11
W06000015,Cardiff,3,3,21,2,1,4,4,4,3,0,1,1,3,0,0,1,10,9,0,2,1,11,12,17,1,5,14,3,57,7,227,131,9,19,11,29,23,2,3,1,7,4,5,0,5,4,7,57,6,1,5,1,2,12,1,2,0,0,9,8,0,0,3,20,59,14,11,3,14,1,17,8,2,5,1,1,4,21
W06000010,Carmarthenshire,10,10,62,2,0,1,1,71,14,0,6,0,4,1,0,3,1,6,0,0,3,20,53,32,0,0,12,4,47,4,111,68,6,45,41,127,19,2,6,0,12,0,0,1,18,7,10,43,3,1,31,1,4,10,1,12,2,2,7,16,2,0,3,2,14,7,0,0,3,0,3,4,1,0,1,0,0,24
W06000008,Ceredigion,0,8,43,0,0,0,1,41,4,0,1,0,1,1,0,1,0,6,0,0,0,9,23,10,0,1,5,4,15,0,39,21,5,22,10,64,10,1,4,0,1,0,1,1,1,1,7,19,0,2,7,1,0,2,1,7,1,1,5,7,1,1,2,4,13,5,2,0,2,0,4,3,1,0,0,0,0,11
W06000003,Conwy,2,3,19,1,0,0,0,13,2,0,5,1,3,3,0,1,1,5,0,4,1,13,28,12,0,0,5,7,44,7,93,59,7,19,7,43,11,1,2,1,6,1,0,2,7,4,10,28,7,2,22,1,1,5,3,2,1,1,8,6,0,0,2,7,19,8,2,5,3,0,8,2,1,2,0,0,1,2
W06000004,Denbighshire,4,5,13,0,1,0,0,19,4,0,2,0,2,0,0,0,7,6,0,3,1,9,23,14,0,2,8,6,39,4,71,44,3,19,10,48,9,1,3,4,5,1,0,0,5,7,12,26,5,0,12,1,2,7,1,5,3,0,10,2,0,0,3,5,14,2,1,5,3,1,10,1,0,0,1,0,1,4
W06000005,Flintshire,1,4,23,0,0,0,0,8,2,0,2,0,3,0,0,1,3,5,0,0,0,7,13,15,2,1,5,6,49,8,123,85,4,18,11,56,17,2,6,1,3,1,0,0,13,2,8,33,2,0,13,0,2,2,2,6,1,0,6,5,0,0,3,7,16,2,0,6,7,1,5,5,0,4,1,2,0,3
W06000002,Gwynedd,3,8,37,0,0,0,2,22,6,0,5,0,0,2,1,0,1,5,6,0,1,16,33,17,1,2,5,4,40,2,82,55,8,28,15,60,16,3,9,3,5,1,0,1,11,3,12,41,5,0,4,1,3,1,0,8,1,1,7,8,0,0,2,0,14,7,0,3,3,0,6,1,1,0,0,0,0,1
W06000001,Isle of Anglesey,0,4,11,1,0,0,1,7,3,0,0,0,1,0,0,0,1,2,3,0,0,8,11,6,0,0,2,1,10,1,30,19,1,7,8,19,9,0,3,1,2,0,0,0,2,1,7,15,1,0,6,0,1,1,1,5,0,1,2,1,0,0,0,2,4,1,0,1,1,0,0,2,1,0,0,0,0,0
W06000024,Merthyr Tydfil,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,0,0,2,0,12,1,29,15,1,3,0,8,9,0,1,0,1,0,0,0,4,3,4,15,3,0,4,0,0,1,0,0,0,0,3,0,1,0,0,3,4,2,0,4,3,0,3,1,0,2,1,0,0,3
W06000021,Monmouthshire,1,3,9,0,0,0,1,6,5,0,1,0,0,0,0,0,0,1,0,0,0,5,7,6,0,0,2,2,12,2,22,14,1,3,6,20,2,0,3,1,1,0,1,0,2,2,2,15,2,0,5,0,0,1,0,3,0,1,3,3,0,0,3,3,7,4,1,1,1,0,3,0,1,0,0,0,0,5
W06000012,Neath Port Talbot,2,2,17,0,1,0,1,3,2,0,6,1,2,0,0,1,3,3,1,0,1,10,19,16,0,0,3,1,19,3,90,45,1,8,8,35,19,6,7,0,3,1,1,1,3,2,6,39,2,0,12,1,0,3,0,1,0,0,9,8,0,0,0,2,12,4,1,3,3,0,5,3,0,2,0,1,3,14
W06000022,Newport,0,0,18,0,0,0,1,2,1,0,3,2,0,1,0,0,4,2,2,0,1,9,11,11,0,3,5,3,16,4,48,52,1,17,7,25,9,1,5,0,4,0,1,0,2,0,6,23,6,1,8,0,2,2,0,1,0,0,7,6,3,0,2,6,16,6,1,2,2,0,4,2,1,0,1,0,1,10
W06000009,Pembrokeshire,2,5,42,0,1,0,1,58,7,0,1,0,5,1,0,1,2,9,0,0,2,13,30,15,4,2,12,10,27,3,79,39,3,26,25,79,9,0,3,0,4,1,0,0,7,5,11,29,8,1,11,0,6,6,3,17,1,1,9,5,0,0,6,3,12,3,0,3,1,0,4,1,1,0,0,1,0,12
W06000023,Powys,3,7,69,1,0,0,0,112,9,0,4,0,0,2,0,1,0,9,5,0,0,15,63,18,0,3,8,1,46,7,94,59,4,42,37,136,21,2,14,1,8,0,1,2,7,6,11,40,10,1,23,1,5,3,1,13,2,3,6,13,1,0,1,3,15,5,1,0,5,1,5,3,1,2,0,0,0,15
W06000016,"Rhondda, Cynon, Taff",5,1,22,2,0,0,1,4,5,0,4,0,3,2,0,0,3,5,1,0,1,11,31,14,0,0,8,5,31,4,124,79,5,14,6,52,17,4,10,0,8,0,1,3,10,2,7,45,9,0,17,0,2,13,0,1,1,1,3,8,4,1,2,9,42,10,4,4,8,0,8,3,1,4,0,3,1,10
W06000011,Swansea,2,2,17,1,0,0,0,6,4,0,2,0,1,0,0,1,17,6,0,1,1,16,21,18,0,2,8,5,36,2,173,86,5,14,7,43,26,4,4,0,6,6,1,0,11,6,6,59,4,1,15,1,3,4,1,7,1,3,10,7,0,0,3,10,38,11,4,9,21,4,17,11,1,2,1,3,0,18
W06000014,The Vale of Glamorgan,2,3,23,1,0,1,0,5,2,0,1,1,2,0,0,0,3,3,1,0,0,9,15,13,0,0,4,2,19,1,64,22,4,11,2,22,10,2,2,1,6,1,0,0,3,1,2,24,2,1,10,0,1,6,1,4,1,3,6,13,0,0,4,5,20,2,1,1,6,2,4,3,0,0,0,0,2,16
W06000020,Torfaen,0,0,9,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,5,4,0,0,1,1,5,3,16,14,0,4,1,3,1,1,0,0,1,0,0,0,0,1,3,4,2,0,4,0,0,0,0,0,0,1,2,2,1,0,2,1,5,2,0,0,3,1,2,1,2,0,0,1,0,4
W06000006,Wrexham,1,4,17,1,0,0,2,8,1,0,2,1,3,0,0,0,3,2,0,0,1,4,20,16,0,1,6,7,32,3,103,62,6,21,10,38,7,0,4,0,10,0,4,1,4,5,6,27,5,0,14,0,3,7,1,4,0,2,5,4,2,0,3,6,22,8,2,2,9,0,7,6,1,0,0,3,1,2
S92000003,Scotland,88,195,1072,52,18,12,29,270,129,0,48,6,31,21,0,15,100,278,12,33,50,314,798,409,20,53,160,34,901,78,2529,1354,133,413,287,1558,309,58,119,12,145,14,18,11,160,96,144,934,100,5,316,54,62,165,22,88,14,21,246,162,19,9,78,220,822,215,96,104,216,23,327,88,43,43,18,8,18,182
S12000033,Aberdeen City,1,6,22,0,0,0,0,3,3,0,0,0,3,0,0,0,8,3,1,1,3,16,13,13,3,1,10,9,37,5,114,68,3,17,9,45,20,6,4,2,6,0,1,1,5,3,5,36,6,0,15,2,2,17,2,1,0,1,15,5,0,1,4,12,58,15,12,1,21,5,28,3,1,7,2,1,0,4
S12000034,Aberdeenshire,4,13,131,1,1,0,0,20,13,0,1,0,0,1,0,1,0,6,0,1,3,26,58,9,0,0,11,6,68,0,107,60,6,38,25,166,23,3,9,0,4,0,0,4,12,7,12,59,5,1,31,4,4,2,2,4,0,1,14,9,1,0,0,6,19,4,2,3,2,0,3,2,0,0,0,0,0,8
S12000041,Angus,1,7,46,2,0,0,0,8,6,0,3,1,3,1,0,0,1,9,0,1,1,12,28,13,0,3,5,0,25,5,65,38,4,11,12,52,11,1,10,0,5,0,0,0,2,3,4,31,4,0,19,0,3,6,0,4,0,0,7,5,0,2,1,4,14,5,0,3,2,0,5,0,2,2,0,0,0,4
S12000035,Argyll & Bute,5,12,43,1,1,0,0,25,2,0,1,0,0,0,0,0,0,7,0,0,4,8,33,8,1,1,5,0,22,1,40,20,4,14,17,68,2,0,5,0,7,0,0,1,4,4,4,34,8,0,16,8,3,1,2,3,0,3,5,10,1,0,4,2,7,3,1,1,3,1,1,2,0,0,0,0,0,7
S12000005,Clackmannanshire,0,1,11,1,0,0,0,1,1,0,1,0,0,0,0,0,0,4,1,1,1,7,11,7,2,3,3,0,4,2,16,7,0,3,2,15,7,2,0,0,1,0,1,0,4,5,0,11,0,0,2,2,0,3,0,1,0,1,1,1,0,0,1,1,8,4,0,1,2,0,3,1,1,0,1,0,0,3
S12000006,Dumfries & Galloway,5,7,31,1,1,1,0,9,9,0,10,0,0,3,0,3,2,4,2,0,0,11,29,5,0,2,2,1,27,0,63,36,3,5,6,59,12,2,13,2,5,0,0,1,4,2,4,20,3,0,5,3,2,1,0,4,0,0,7,10,1,0,1,1,5,0,0,4,2,1,2,1,1,2,0,0,0,4
S12000042,Dundee City,0,0,16,1,0,0,2,0,3,0,1,0,0,1,0,0,4,8,0,4,3,6,9,11,0,1,6,2,29,2,98,34,4,7,11,26,4,1,1,0,4,1,2,0,6,4,6,13,2,1,7,0,3,8,0,0,0,2,6,4,1,0,1,19,44,11,4,4,5,3,15,5,4,0,1,1,0,2
S12000008,East Ayrshire,2,7,36,0,0,2,2,17,4,0,1,0,0,0,0,0,4,5,0,0,0,8,20,13,0,1,5,0,17,2,45,21,1,11,5,33,10,3,2,0,4,0,0,0,3,1,6,22,2,0,8,1,1,3,1,6,0,0,7,4,0,1,3,1,7,4,0,2,4,0,3,2,2,1,0,0,0,3
S12000009,East Dunbartonshire,3,2,11,1,1,1,1,5,1,0,0,0,0,1,0,0,0,3,0,0,0,4,8,1,2,0,0,0,13,3,28,11,2,4,5,19,6,1,2,0,0,1,0,0,1,0,1,16,2,0,6,0,2,2,0,1,0,3,3,2,0,0,1,3,9,2,0,2,3,0,3,3,0,0,0,0,0,4
S12000010,East Lothian,0,2,3,1,0,0,0,0,2,0,1,0,1,1,0,0,0,7,1,0,0,1,8,2,0,1,3,0,17,0,37,20,4,3,1,32,3,0,1,0,3,0,0,0,2,1,1,9,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,5,1,0,1,1,1,6,0,0,2,0,0,0,4
S12000011,East Renfrewshire,0,3,9,2,0,0,2,3,1,0,0,0,1,0,0,0,1,4,0,0,0,5,8,2,0,1,1,0,3,1,23,19,2,3,1,14,5,0,0,0,1,0,0,0,1,0,4,6,0,0,3,0,2,3,1,4,2,0,6,5,0,1,2,1,8,2,2,2,2,0,0,1,0,0,0,0,0,2
S12000036,"Edinburgh, City of",2,2,8,0,1,0,0,0,1,0,1,1,1,0,0,1,13,45,0,7,2,1,31,38,0,1,2,1,93,0,318,163,31,28,2,81,12,0,2,0,6,0,0,0,7,2,5,67,2,0,2,0,1,4,0,0,0,0,12,0,1,0,4,33,114,22,20,8,17,0,57,0,2,5,0,3,11,37
S12000014,Falkirk,2,4,38,1,0,3,2,13,7,0,2,0,2,1,0,0,4,6,0,2,0,15,23,19,1,1,5,0,18,4,57,45,0,17,6,38,12,2,1,0,2,1,2,0,7,5,9,23,4,0,14,1,0,5,0,2,1,0,5,10,1,0,5,3,24,1,1,2,6,0,8,0,2,1,0,0,0,5
S12000015,Fife,8,8,48,2,0,1,1,6,7,0,1,1,2,1,0,2,4,15,1,4,3,17,32,23,0,5,3,10,40,2,103,47,4,23,6,39,17,4,5,0,5,1,2,0,3,2,4,24,2,0,4,1,2,5,1,1,0,0,14,3,0,0,4,8,31,8,6,5,8,0,12,4,2,1,2,0,0,8
S12000043,Glasgow City,12,11,95,16,5,2,4,21,6,0,5,2,4,1,0,0,36,35,0,6,10,43,64,56,2,6,28,0,110,7,394,180,20,52,40,107,43,14,2,1,13,7,3,1,26,13,21,140,12,0,38,2,4,44,0,10,4,1,29,26,5,0,13,52,204,53,27,30,69,6,74,26,13,7,4,0,2,21
S12000017,Highland,13,22,90,2,1,0,4,32,18,0,3,0,1,1,0,1,1,8,1,1,3,19,47,16,0,6,12,0,55,3,89,48,10,34,36,105,13,3,17,3,8,0,0,0,10,9,9,61,9,0,32,15,13,2,3,9,1,2,9,14,1,1,3,3,20,4,1,3,3,1,9,2,0,1,0,0,1,7
S12000018,Inverclyde,1,1,10,3,0,0,0,2,0,0,0,0,0,0,0,0,3,9,0,0,2,6,9,5,0,0,2,1,18,1,44,18,0,9,1,9,3,1,0,0,1,1,1,0,2,1,2,21,0,0,6,0,0,5,1,1,1,0,5,2,0,0,2,8,20,3,2,1,5,0,6,2,1,1,0,0,0,4
S12000019,Midlothian,0,5,13,0,0,0,0,0,2,0,2,0,2,0,0,0,0,6,0,0,0,1,19,5,1,1,2,0,10,2,35,30,4,5,2,53,9,0,0,0,2,0,0,0,3,1,2,13,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,2,11,5,1,0,3,1,6,1,0,0,0,0,0,1
S12000020,Moray,1,3,31,0,1,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,1,5,6,6,0,0,4,0,12,0,32,17,2,3,6,37,4,1,0,0,0,0,1,0,2,1,5,17,6,0,8,2,0,3,1,1,2,1,1,0,0,0,0,2,7,1,0,0,3,0,1,2,1,0,0,0,0,2
S12000013,Na h-Eileanan an Iar (Western Isles),1,4,8,0,0,0,0,3,2,0,0,0,0,2,0,0,0,1,0,0,0,3,4,0,0,0,0,0,2,0,3,0,0,0,2,11,2,0,1,0,1,0,0,0,0,1,0,3,0,1,3,0,1,0,0,0,0,0,1,3,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
S12000021,North Ayrshire,2,7,30,1,2,0,0,7,6,0,2,1,0,0,0,0,2,2,0,0,1,6,19,8,1,3,3,2,13,1,48,21,2,8,10,28,7,2,3,0,6,1,0,0,4,7,5,21,2,0,6,0,1,10,2,7,0,1,8,4,0,0,2,3,18,6,1,3,8,1,7,1,0,0,0,1,0,4
S12000044,North Lanarkshire,2,12,56,2,0,1,3,12,2,0,3,0,5,1,0,0,1,13,1,1,3,25,43,40,0,3,13,0,57,14,158,98,1,29,15,61,22,4,5,0,7,0,1,1,12,7,8,83,5,1,18,1,2,17,1,4,0,0,18,5,0,1,9,16,42,16,2,5,8,2,16,7,2,2,3,0,0,11
S12000023,Orkney Islands,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,1,0,1,0,7,3,0,0,1,2,1,0,0,0,2,0,0,0,1,0,0,3,2,0,3,2,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
S12000024,Perth and Kinross,5,11,63,2,0,0,1,21,4,0,2,0,1,0,0,1,1,12,1,1,2,8,54,14,3,1,8,0,39,8,84,55,2,16,14,88,6,1,13,1,10,0,0,0,8,4,5,27,4,1,10,5,6,2,3,1,0,0,7,5,2,1,0,0,11,8,0,2,3,0,8,2,0,1,0,1,0,7
S12000038,Renfrewshire,3,7,36,5,1,1,2,8,2,0,1,0,1,2,0,0,2,9,1,0,0,12,20,22,0,4,5,1,34,3,106,61,5,25,9,33,9,3,3,2,11,0,1,1,7,2,4,40,2,0,6,0,1,7,2,4,1,1,9,9,0,1,3,5,25,8,4,5,11,0,9,6,3,1,0,1,0,3
S12000026,Scottish Borders,1,3,13,0,0,0,0,0,5,0,0,0,0,0,0,2,0,15,1,0,0,1,59,4,0,0,0,0,15,0,38,27,2,3,1,97,1,0,0,0,7,0,0,0,2,3,0,22,0,0,5,0,2,0,0,0,0,0,4,0,0,0,0,2,6,3,0,2,2,0,3,0,0,1,1,0,1,0
S12000027,Shetland Islands,2,1,9,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,2,4,0,1,1,6,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,2,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
S12000028,South Ayrshire,2,6,37,1,0,0,1,9,2,0,3,0,1,2,0,1,1,8,0,0,0,5,31,14,0,2,7,0,20,4,68,31,2,7,8,40,3,0,2,0,3,0,1,0,4,2,2,18,6,0,11,0,3,3,0,6,1,1,9,3,1,0,2,3,10,4,0,0,3,0,4,2,0,0,0,0,0,6
S12000029,South Lanarkshire,7,18,68,2,3,0,1,13,5,0,2,0,1,1,0,1,10,12,0,2,2,22,37,15,1,2,8,1,37,4,111,51,4,20,17,78,20,0,10,1,8,0,1,1,8,2,9,36,8,0,20,0,2,7,0,6,0,0,21,11,3,0,5,15,47,11,4,3,11,0,16,9,4,4,1,0,1,11
S12000030,Stirling,2,7,33,3,0,0,1,15,5,0,0,0,0,0,0,1,0,2,0,0,2,7,25,21,0,3,5,0,15,1,51,40,5,4,6,35,5,0,6,0,3,1,1,0,5,1,4,16,2,0,6,5,2,3,0,6,0,1,8,2,1,0,0,2,7,3,0,3,0,1,1,2,0,1,0,0,0,2
S12000039,West Dunbartonshire,0,3,10,0,0,0,1,9,1,0,0,0,1,0,0,0,0,1,0,0,2,12,11,11,2,1,1,0,15,3,39,15,2,11,7,11,5,2,1,0,5,0,0,0,5,2,3,13,1,0,5,0,0,2,0,0,0,0,3,5,0,0,4,7,18,5,3,4,5,0,10,1,1,2,1,0,0,3
S12000040,West Lothian,1,0,16,1,0,0,1,1,4,0,1,0,0,1,0,1,2,18,1,0,1,1,35,7,1,0,0,0,34,0,106,66,4,2,3,70,11,2,1,0,4,0,0,0,0,1,0,28,0,0,3,0,0,0,0,0,0,0,6,0,0,0,1,5,18,3,3,3,3,0,9,0,0,1,2,0,2,5
K03000001,Great Britain2,771,1662,10913,468,170,134,280,2876,1304,13,765,185,749,281,14,219,1998,3832,220,580,835,4745,8677,7737,338,975,2871,2246,16784,2316,48603,24964,2339,8284,4597,16189,4963,622,1781,251,2094,435,513,378,2908,1620,3493,17847,1924,123,4986,401,796,3803,418,1388,287,331,2905,2448,305,178,1717,2816,10935,3590,1261,1198,2070,216,5048,925,497,638,473,674,597,2880
